timestamp_utc,temperature,solar_radiation,wind_speed,wind_direction,relative_humidity,location
7/29/2023 14:30,302.7681933,0,4.67883806,11.40402575,0.883708088,location2
7/29/2023 14:45,302.7047158,0,4.483755224,8.873521604,0.88671018,location2
7/29/2023 15:00,302.6506,0,4.35,6.2,0.888613171,location2
7/29/2023 15:15,302.5856836,0,4.314425469,4.706586869,0.890312635,location2
7/29/2023 15:30,302.5116798,0,4.360310453,4.272930176,0.891661838,location2
7/29/2023 15:45,302.4357712,0,4.45754021,4.417808395,0.892248307,location2
7/29/2023 16:00,302.36514,0,4.576,4.66,0.891656428,location2
7/29/2023 16:15,302.3044956,0,4.688608757,4.6237605,0.889673739,location2
7/29/2023 16:30,302.2486549,0,4.780420128,4.355253544,0.886901844,location2
7/29/2023 16:45,302.1899618,0,4.839521435,4.006119816,0.884147437,location2
7/29/2023 17:00,302.12076,0,4.854,3.728,0.88221828,location2
7/29/2023 17:15,302.0358546,0,4.820670751,3.621683631,0.881749743,location2
7/29/2023 17:30,301.9398955,0,4.771259035,3.584555649,0.882678093,location2
7/29/2023 17:45,301.8399936,0,4.746217801,3.463149842,0.884769118,location2
7/29/2023 18:00,301.74326,0,4.786,3.104,0.887790222,location2
7/29/2023 18:15,301.6554755,0,4.916083237,2.412692474,0.891489803,location2
7/29/2023 18:30,301.5771006,0,5.102043734,1.531023861,0.895544873,location2
7/29/2023 18:45,301.5072653,0,5.294482363,0.659843317,0.899607849,location2
7/29/2023 19:00,301.4451,0,5.444,0,0.90332445,location2
7/29/2023 19:15,301.3894607,0,5.511277549,0,0.906432869,location2
7/29/2023 19:30,301.3381071,0,5.497316031,0,0.909059272,location2
7/29/2023 19:45,301.288525,0,5.413196498,0,0.911430072,location2
7/29/2023 20:00,301.2382,0,5.27,0,0.913774547,location2
7/29/2023 20:15,301.1853379,0,5.084822192,0.10562164,0.916245074,location2
7/29/2023 20:30,301.1310247,0,4.898817142,0.131580507,0.918676844,location2
7/29/2023 20:45,301.0770667,0,4.759153521,0.091749121,0.920822977,location2
7/29/2023 21:00,301.02527,0,4.713,0,0.922433637,location2
7/29/2023 21:15,300.976676,0,4.788793058,0,0.923377221,location2
7/29/2023 21:30,300.9292666,0,4.940040401,0,0.924005122,location2
7/29/2023 21:45,300.8802589,0,5.101517544,0,0.924793462,location2
7/29/2023 22:00,300.82687,0,5.208,0,0.926223043,location2
7/29/2023 22:15,300.7666029,0,5.212958702,0.375510488,0.928648691,location2
7/29/2023 22:30,300.698104,0,5.144646255,0.699103241,0.931901618,location2
7/29/2023 22:45,300.6203056,0,5.05001068,0.673144374,0.935678804,location2
7/29/2023 23:00,300.53214,0,4.976,0,0.939672526,location2
7/29/2023 23:15,300.4344028,0,4.952450258,0,0.943540377,location2
7/29/2023 23:30,300.3353426,0,4.94074958,0,0.946819611,location2
7/29/2023 23:45,300.245071,0,4.885174112,0,0.949011871,location2
7/30/2023 0:00,300.1737,0,4.73,0,0.949616117,location2
7/30/2023 0:15,300.1303569,0,4.446865264,5.768087686,0.948354836,location2
7/30/2023 0:30,300.120232,1.92,4.116855423,14.58836487,0.945838315,location2
7/30/2023 0:45,300.1475311,8.91,3.848417871,25.97945961,0.942906961,location2
7/30/2023 1:00,300.21646,24.62,3.75,39.46,0.94039425,location2
7/30/2023 1:15,300.3269967,49.49,3.893744935,54.62659567,0.938837031,location2
7/30/2023 1:30,300.462207,78.07,4.206578726,71.38778256,0.937684101,location2
7/30/2023 1:45,300.6009288,98.83,4.579123154,89.73007817,0.936148803,location2
7/30/2023 2:00,300.722,140.05,4.902,109.64,0.933493582,location2
7/30/2023 2:15,300.8130513,195.52,5.093186246,131.0515921,0.929194827,location2
7/30/2023 2:30,300.896885,165.47,5.180079673,153.6890049,0.923451766,location2
7/30/2023 2:45,301.0050962,231.21,5.217433264,177.2239152,0.916638538,location2
7/30/2023 3:00,301.16928,278.86,5.26,201.328,0.909131265,location2
7/30/2023 3:15,301.4085706,257.78,5.347135082,225.7833484,0.90117897,location2
7/30/2023 3:30,301.6922591,291.61,5.456602583,250.8136979,0.892596174,location2
7/30/2023 3:45,301.9771755,337.39,5.550768792,276.7531985,0.883142167,location2
7/30/2023 4:00,302.22015,357.92,5.592,303.936,0.872635404,location2
7/30/2023 4:15,302.3891938,495.2,5.555554676,332.0988895,0.861139549,location2
7/30/2023 4:30,302.4970424,481.92,5.468259997,358.5892034,0.849612553,location2
7/30/2023 4:45,302.5676123,266.98,5.36983532,380.1569156,0.839206009,location2
7/30/2023 5:00,302.62482,471.38,5.3,393.552,0.831079031,location2
7/30/2023 5:15,302.6881859,661.79,5.286958715,398.1890938,0.825954099,location2
7/30/2023 5:30,302.7596452,581.5,5.312857429,404.1414885,0.822737378,location2
7/30/2023 5:45,302.8367369,530.29,5.348327429,424.1471389,0.819896464,location2
7/30/2023 6:00,302.917,884.37,5.364,470.944,0.815924937,location2
7/30/2023 6:15,302.9999338,836.1,5.339360464,550.6952977,0.809843473,location2
7/30/2023 6:30,303.0928783,748.43,5.289310286,643.2653425,0.802671145,location2
7/30/2023 6:45,303.2051336,772.34,5.237604965,721.9437161,0.795899931,location2
7/30/2023 7:00,303.346,444.14,5.208,760.02,0.790978983,location2
7/30/2023 7:15,303.5199833,503.28,5.213880678,739.3641528,0.788773153,location2
7/30/2023 7:30,303.7124118,580.02,5.227151427,676.1676413,0.788053838,location2
7/30/2023 7:45,303.9038194,309.17,5.209346462,595.2023091,0.787155509,location2
7/30/2023 8:00,304.07474,1111.88,5.122,521.24,0.784515621,location2
7/30/2023 8:15,304.2106039,1083.2,4.94113245,473.4038409,0.779139765,location2
7/30/2023 8:30,304.316427,1071.06,4.700709008,448.2220921,0.772002162,location2
7/30/2023 8:45,304.4021216,943.18,4.449181061,436.5742973,0.764513683,location2
7/30/2023 9:00,304.4776,860.27,4.235,429.34,0.758050526,location2
7/30/2023 9:15,304.5496635,765.92,4.097698895,419.0761086,0.753741959,location2
7/30/2023 9:30,304.6126701,1002.42,4.041137543,405.0489901,0.751797647,location2
7/30/2023 9:45,304.6578666,484.01,4.060257419,388.2023767,0.752206124,location2
7/30/2023 10:00,304.6765,290.5,4.15,369.48,0.754972172,location2
7/30/2023 10:15,304.6611943,303.54,4.303634468,350.0667874,0.759957802,location2
7/30/2023 10:30,304.6100814,434.82,4.507740821,332.1124473,0.766381782,location2
7/30/2023 10:45,304.5226703,428.27,4.747226764,318.0078836,0.773298082,location2
7/30/2023 11:00,304.39847,574.42,5.007,310.144,0.779740589,location2
7/30/2023 11:15,304.2412835,589.97,5.268013234,309.0181794,0.785036413,location2
7/30/2023 11:30,304.0720894,498.64,5.495399174,307.5537206,0.789824604,location2
7/30/2023 11:45,303.9161607,397.27,5.650335527,296.7804015,0.795114918,location2
7/30/2023 12:00,303.79877,289.42,5.694,267.728,0.801960557,location2
7/30/2023 12:15,303.7349622,295.64,5.60226572,215.2578076,0.811073561,location2
7/30/2023 12:30,303.6988709,197.2,5.409787483,149.5571704,0.821760756,location2
7/30/2023 12:45,303.6544016,177.91,5.165915505,84.64494799,0.833005433,location2
7/30/2023 13:00,303.56546,130.85,4.92,34.54,0.843843552,location2
7/30/2023 13:15,303.4079686,75.51,4.711220761,9.441965069,0.85349151,location2
7/30/2023 13:30,303.2059171,38.02,4.538075892,4.273597743,0.861772196,location2
7/30/2023 13:45,302.9953121,16.36,4.388893078,10.13843155,0.868633571,location2
7/30/2023 14:00,302.81216,0.28,4.252,18.14,0.874033839,location2
7/30/2023 14:15,302.6831029,0,4.121273112,21.23364458,0.877999242,location2
7/30/2023 14:30,302.5973244,0,4.012783947,19.7819386,0.88071766,location2
7/30/2023 14:45,302.5346437,0,3.948152809,15.99926332,0.88241469,location2
7/30/2023 15:00,302.47488,0,3.949,12.1,0.883316044,location2
7/30/2023 15:15,302.4018113,0,4.026343041,9.821144097,0.883700973,location2
7/30/2023 15:30,302.3150515,0,4.148788318,8.990147845,0.884078896,location2
7/30/2023 15:45,302.2181734,0,4.274339437,8.95707767,0.885028779,location2
7/30/2023 16:00,302.11475,0,4.361,9.072,0.887146947,location2
7/30/2023 16:15,302.0085297,0,4.3810891,8.829529028,0.890838817,location2
7/30/2023 16:30,301.9039635,0,4.36418778,8.302470017,0.895676292,location2
7/30/2023 16:45,301.8056781,0,4.35419257,7.708175998,0.901007341,location2
7/30/2023 17:00,301.7183,0,4.395,7.264,0.90616233,location2
7/30/2023 17:15,301.6441162,0,4.513566184,7.104677291,0.910630024,location2
7/30/2023 17:30,301.5760545,0,4.669085563,7.034472087,0.914590906,location2
7/30/2023 17:45,301.5047031,0,4.80381216,6.775030839,0.918406464,location2
7/30/2023 18:00,301.42065,0,4.86,6.048,0.92244515,location2
7/30/2023 18:15,301.3178261,0,4.796833665,4.686011807,0.926932515,location2
7/30/2023 18:30,301.2035334,0,4.64121997,2.965641636,0.931496302,location2
7/30/2023 18:45,301.0884164,0,4.43699629,1.274450647,0.935604163,location2
7/30/2023 19:00,300.98312,0,4.228,0,0.938712932,location2
7/30/2023 19:15,300.8954809,0,4.052521033,0,0.940484641,location2
7/30/2023 19:30,300.8221046,0,3.926659559,0,0.941431473,location2
7/30/2023 19:45,300.7567884,0,3.860968305,0,0.942287896,location2
7/30/2023 20:00,300.69333,0,3.866,0,0.943796503,location2
7/30/2023 20:15,300.6267186,0,3.945238453,0.17238627,0.946482768,location2
7/30/2023 20:30,300.5567109,0,4.073891796,0.194512883,0.949975196,location2
7/30/2023 20:45,300.4842553,0,4.22009924,0.119383054,0.953669865,location2
7/30/2023 21:00,300.4103,0,4.352,0,0.956952663,location2
7/30/2023 21:15,300.336474,0,4.445181405,0,0.959351083,location2
7/30/2023 21:30,300.267128,0,4.505023259,0,0.96099761,location2
7/30/2023 21:45,300.2072929,0,4.544353483,0,0.962183373,location2
7/30/2023 22:00,300.162,0,4.576,0,0.963206625,location2
7/30/2023 22:15,300.1339026,0,4.610301552,0.278895977,0.964326737,location2
7/30/2023 22:30,300.1161435,0,4.647640169,0.513538729,0.965629999,location2
7/30/2023 22:45,300.0994876,0,4.685908701,0.491412116,0.967158279,location2
7/30/2023 23:00,300.0747,0,4.723,0,0.96895417,location2
7/30/2023 23:15,300.0368342,0,4.755096762,0,0.970979094,location2
7/30/2023 23:30,299.998098,0,4.771541066,0,0.972864241,location2
7/30/2023 23:45,299.9749878,0,4.759964837,0,0.974155299,location2
7/31/2023 0:00,299.984,0,4.708,0,0.97439598,location2
7/31/2023 0:15,300.0354034,0,4.61471765,4.32621991,0.973336962,location2
7/31/2023 0:30,300.114557,0.52,4.524945567,11.74752932,0.971557693,location2
7/31/2023 0:45,300.2005921,5.46,4.4949507,22.80007406,0.96984299,location2
7/31/2023 1:00,300.27264,18.34,4.581,38.02,0.968975507,location2
7/31/2023 1:15,300.3175796,37.27,4.813157637,57.64469621,0.969344746,location2
7/31/2023 1:30,300.353279,59.71,5.116676666,80.71652475,0.969763396,location2
7/31/2023 1:45,300.405354,83.06,5.390607361,105.9790909,0.968649574,location2
7/31/2023 2:00,300.49942,81.63,5.534,132.176,0.964434776,location2
7/31/2023 2:15,300.6527317,120.03,5.478776802,158.2584328,0.956178911,location2
7/31/2023 2:30,300.8490994,176.04,5.288347771,184.0078717,0.945295572,location2
7/31/2023 2:45,301.0639724,222.83,5.058994854,209.4133748,0.933727368,location2
7/31/2023 3:00,301.2728,287.31,4.887,234.464,0.923326475,location2
7/31/2023 3:15,301.4571532,282.2,4.84325078,259.2160103,0.915350889,location2
7/31/2023 3:30,301.6230896,306.12,4.897057252,283.9944885,0.90900991,location2
7/31/2023 3:45,301.7827888,460.09,4.992335098,309.1917224,0.903051618,location2
7/31/2023 4:00,301.94843,275.53,5.073,335.2,0.896267514,location2
7/31/2023 4:15,302.1255842,307.1,5.094423204,361.9780262,0.887994136,location2
7/31/2023 4:30,302.2933884,567.27,5.057798221,387.7501745,0.879580354,location2
7/31/2023 4:45,302.4243708,748.38,4.975774128,410.3072355,0.872812958,location2
7/31/2023 5:00,302.49106,671.41,4.861,427.44,0.86942546,location2
7/31/2023 5:15,302.4800426,724.79,4.726993903,438.644635,0.870356433,location2
7/31/2023 5:30,302.4341382,953.15,4.590749862,450.2388136,0.873405723,location2
7/31/2023 5:45,302.4102247,895.73,4.47013089,470.2455854,0.875572233,location2
7/31/2023 6:00,302.46518,460.9,4.383,506.688,0.873830682,location2
7/31/2023 6:15,302.6368515,753.27,4.342882432,562.8888713,0.866150393,location2
7/31/2023 6:30,302.8869651,831.8,4.34595233,623.3700711,0.854340447,location2
7/31/2023 6:45,303.1582161,863.71,4.384046063,667.9532353,0.841096496,location2
7/31/2023 7:00,303.3933,954.73,4.449,676.46,0.828967065,location2
7/31/2023 7:15,303.5488119,952.52,4.529304493,636.1908171,0.819828391,location2
7/31/2023 7:30,303.6369453,719.89,4.600065818,564.361402,0.813429132,location2
7/31/2023 7:45,303.6837936,672.24,4.633044234,485.6662859,0.809047011,location2
7/31/2023 8:00,303.71545,499.47,4.6,424.8,0.806000963,location2
7/31/2023 8:15,303.7523837,912.09,4.492165222,400.1481102,0.803719676,location2
7/31/2023 8:30,303.7925674,985.76,4.378659398,404.8603208,0.801984916,location2
7/31/2023 8:45,303.82835,960.38,4.348073875,425.7773711,0.800666014,location2
7/31/2023 9:00,303.85208,467.04,4.489,449.74,0.799634614,location2
7/31/2023 9:15,303.8591695,909.63,4.85078462,465.8476797,0.798774828,location2
7/31/2023 9:30,303.8572837,837.77,5.32579659,472.2348146,0.798014147,location2
7/31/2023 9:45,303.8571511,364.77,5.767160265,469.2945422,0.79729171,location2
7/31/2023 10:00,303.8695,230.97,6.028,457.42,0.79654803,location2
7/31/2023 10:15,303.898853,122.77,5.995118172,437.825671,0.795935437,location2
7/31/2023 10:30,303.9249089,182.78,5.690029242,415.0114206,0.796450912,location2
7/31/2023 10:45,303.9211603,507.16,5.167925691,394.2984599,0.79930659,location2
7/31/2023 11:00,303.8611,80.85,4.484,381.008,0.805745276,location2
7/31/2023 11:15,303.7298393,74.65,3.707945816,377.5652614,0.816455843,location2
7/31/2023 11:30,303.5589632,64.51,2.967461442,374.811503,0.82964872,location2
7/31/2023 11:45,303.3916756,52.05,2.404746348,360.6919931,0.842799609,location2
7/31/2023 12:00,303.27118,45.17,2.162,323.152,0.853231424,location2
7/31/2023 12:15,303.226311,43.42,2.323004814,255.2215958,0.858967021,location2
7/31/2023 12:30,303.2284269,37.59,2.737874988,170.2700674,0.861280008,location2
7/31/2023 12:45,303.2345169,34.88,3.198307668,86.75150523,0.862322305,location2
7/31/2023 13:00,303.20157,21.34,3.496,23.12,0.864270104,location2
7/31/2023 13:15,303.0991517,18.17,3.483331804,0,0.868755609,location2
7/31/2023 13:30,302.9471327,10.06,3.255413605,0,0.875180293,location2
7/31/2023 13:45,302.7779598,2.29,2.968038603,0,0.882368347,location2
7/31/2023 14:00,302.62408,0.94,2.777,11.88,0.889108641,location2
7/31/2023 14:15,302.5100874,0.15,2.800746095,17.55935775,0.894424241,location2
7/31/2023 14:30,302.4291659,0,3.008345592,16.73402239,0.898411855,location2
7/31/2023 14:45,302.3666464,0,3.331522293,12.49167583,0.901451228,location2
7/31/2023 15:00,302.30786,0,3.702,7.92,0.903931799,location2
7/31/2023 15:15,302.2414524,0,4.059683814,5.447963645,0.906159756,location2
7/31/2023 15:30,302.1693275,0,4.377204026,4.869682887,0.908088243,location2
7/31/2023 15:45,302.0967038,0,4.635372225,5.320560685,0.909581044,location2
7/31/2023 16:00,302.0288,0,4.815,5.936,0.910502169,location2
7/31/2023 16:15,301.9693149,0,4.907674898,6.038912672,0.910821324,location2
7/31/2023 16:30,301.9158692,0,4.948088302,5.702246065,0.910927915,location2
7/31/2023 16:45,301.8645639,0,4.981707556,5.186456426,0.911319552,location2
7/31/2023 17:00,301.8115,0,5.054,4.752,0.91249763,location2
7/31/2023 17:15,301.7537792,0,5.193522844,4.580135668,0.914779897,location2
7/31/2023 17:30,301.6925057,0,5.361192764,4.535332852,0.917731581,location2
7/31/2023 17:45,301.6297843,0,5.501016302,4.40286361,0.920722481,location2
7/31/2023 18:00,301.56772,0,5.557,3.968,0.923113352,location2
7/31/2023 18:15,301.507966,0,5.492155601,3.095544657,0.924472768,location2
7/31/2023 18:30,301.4503694,0,5.345515643,1.968422526,0.925233197,location2
7/31/2023 19:00,301.33923,0,5.039,0,0.927590044,location2
7/31/2023 19:15,301.28474,0,4.977729752,0,0.930275291,location2
7/31/2023 19:30,301.2315605,0,4.961994665,0,0.933544692,location2
7/31/2023 19:45,301.1806582,0,4.945012246,0,0.936580506,location2
7/31/2023 20:00,301.133,0,4.88,0,0.938555372,location2
7/31/2023 20:15,301.0889031,0,4.735378515,0.128712521,0.938924421,location2
7/31/2023 20:30,301.0460874,0,4.540380695,0.155669303,0.938303342,location2
7/31/2023 20:45,301.0016229,0,4.339442529,0.104791433,0.937604687,location2
7/31/2023 21:00,300.95258,0,4.177,0,0.93774797,location2
7/31/2023 21:15,300.8970338,0,4.084334314,0,0.939389381,location2
7/31/2023 21:30,300.8370788,0,4.040107553,0,0.942100793,location2
7/31/2023 21:45,300.7758144,0,4.009827015,0,0.945175673,location2
7/31/2023 22:00,300.71634,0,3.959,0,0.947897758,location2
7/31/2023 22:15,300.661122,0,3.860581103,0.380430636,0.949722679,location2
7/31/2023 22:30,300.6100949,0,3.717314094,0.70694771,0.950829244,location2
7/31/2023 22:45,300.5625604,0,3.539390038,0.679990928,0.951582077,location2
7/31/2023 23:00,300.51782,0,3.337,0,0.952350121,location2
7/31/2023 23:15,300.4763092,0,3.127216274,0,0.953393787,location2
7/31/2023 23:30,300.442999,0,2.954636071,0,0.954526103,location2
7/31/2023 23:45,300.4239943,0,2.870737833,0,0.955446411,location2
8/1/2023 0:00,300.4254,0,2.927,0,0.955852171,location2
8/1/2023 0:15,300.4545055,0,3.153600677,5.830128889,0.955389141,location2
8/1/2023 0:30,300.523339,0.76,3.495516622,14.80409863,0.953502174,location2
8/1/2023 0:45,300.6451129,11.39,3.876424256,26.50101906,0.9495939,location2
8/1/2023 1:00,300.83304,46.11,4.22,40.5,0.94308672,location2
8/1/2023 1:15,301.0857542,61.22,4.468302892,56.4823587,0.934028366,location2
8/1/2023 1:30,301.3435751,88.22,4.636922439,74.53824206,0.924825809,location2
8/1/2023 1:45,301.5322434,126.07,4.759830767,94.86000439,0.91838544,location2
8/1/2023 2:00,301.5775,141.13,4.871,117.64,0.917552903,location2
8/1/2023 2:15,301.4399578,156.37,4.99789088,142.8527488,0.923849561,location2
8/1/2023 2:30,301.2197182,229.02,5.14191862,169.6014331,0.933339554,location2
8/1/2023 2:45,301.0517544,281.26,5.29798705,196.7714009,0.940573886,location2
8/1/2023 3:00,301.07104,314.98,5.461,223.248,0.939952253,location2
8/1/2023 3:15,301.3618687,396.94,5.623180463,248.3182086,0.928086055,location2
8/1/2023 3:30,301.8058159,278.45,5.766028081,272.8755254,0.910138688,location2
8/1/2023 3:45,302.2337777,303.51,5.868361658,298.2150796,0.89308527,location2
8/1/2023 4:00,302.47665,211.36,5.909,325.632,0.883424376,location2
8/1/2023 4:15,302.4215633,499.39,5.873074768,355.4352919,0.885318879,location2
8/1/2023 4:30,302.1805869,561.7,5.770969056,383.9894652,0.894557013,location2
8/1/2023 4:45,301.9220245,396.8,5.619378816,406.6729059,0.904815229,location2
8/1/2023 5:00,301.81418,698.06,5.435,418.864,0.909535394,location2
8/1/2023 5:15,301.9778654,659.17,5.233426715,419.5101237,0.903760489,location2
8/1/2023 5:30,302.3439252,407.94,5.025845695,421.8346138,0.889513592,location2
8/1/2023 5:45,302.7957125,294,4.822341827,442.6297969,0.870618726,location2
8/1/2023 6:00,303.21658,439.6,4.633,498.688,0.850740465,location2
8/1/2023 6:15,303.5106996,731.98,4.467468371,599.4603381,0.833050238,location2
8/1/2023 6:30,303.6655196,326.24,4.333648166,725.0330797,0.819761052,location2
8/1/2023 6:45,303.6893073,395.04,4.239003878,848.1512814,0.812849954,location2
8/1/2023 7:00,303.59033,471.08,4.191,941.56,0.814409379,location2
8/1/2023 7:15,303.3876172,407.39,4.190277925,985.0245863,0.825430985,location2
8/1/2023 7:30,303.1432474,360.3,4.210186642,986.3915675,0.841603435,location2
8/1/2023 7:45,302.9300615,361.81,4.217252038,960.527765,0.856989026,location2
8/1/2023 8:00,302.8209,222.51,4.178,922.3,0.865267121,location2
8/1/2023 8:15,302.8660598,303.76,4.069685552,883.9096917,0.861928246,location2
8/1/2023 8:30,303.0256618,213.9,3.912480266,846.8966504,0.850398453,location2
8/1/2023 8:45,303.2372829,497.78,3.737284846,810.1352838,0.836088422,location2
8/1/2023 9:00,303.4385,195.62,3.575,772.5,0.824170192,location2
8/1/2023 9:15,303.5789588,101.97,3.450198615,733.2091468,0.818403593,location2
8/1/2023 9:30,303.6565802,212.45,3.362142296,692.8568311,0.817941553,location2
8/1/2023 9:45,303.681354,215.9,3.303764829,652.3810999,0.82090758,location2
8/1/2023 10:00,303.66327,220.07,3.268,612.72,0.825484206,location2
8/1/2023 10:15,303.6126244,231.01,3.243707489,575.1752837,0.830117729,location2
8/1/2023 10:30,303.5409398,242.21,3.203450551,542.5035252,0.834272806,location2
8/1/2023 10:45,303.4600453,119.04,3.115718338,517.8250041,0.837657296,location2
8/1/2023 11:00,303.38177,385.49,2.949,504.26,0.839970087,location2
8/1/2023 11:15,303.3161305,485.85,2.693221431,501.8009683,0.841195991,location2
8/1/2023 11:30,303.2658941,450.46,2.424055499,497.9290679,0.842479761,location2
8/1/2023 11:45,303.2320157,399.31,2.238611818,476.9976336,0.845268787,location2
8/1/2023 12:00,303.21545,347.08,2.234,423.36,0.851015526,location2
8/1/2023 12:15,303.2140627,287.42,2.473109913,328.249593,0.860585299,location2
8/1/2023 12:30,303.2133623,178.56,2.881952451,210.420203,0.872516903,location2
8/1/2023 12:45,303.1957683,124.19,3.352318764,95.50571154,0.884795143,location2
8/1/2023 13:00,303.1437,91.79,3.776,9.14,0.895429537,location2
8/1/2023 13:15,303.0460554,46.38,4.069432667,0,0.902877196,location2
8/1/2023 13:30,302.9176466,19.28,4.247634696,0,0.907406558,location2
8/1/2023 13:45,302.7797646,4.16,4.350269378,0,0.909735521,location2
8/1/2023 14:00,302.6537,0.04,4.417,5.6,0.910612255,location2
8/1/2023 14:15,302.555249,0,4.480362545,15.2496437,0.910770617,location2
8/1/2023 14:30,302.4782288,0,4.544383764,15.10431738,0.910716653,location2
8/1/2023 14:45,302.4109616,0,4.605963101,9.741832367,0.910891038,location2
8/1/2023 15:00,302.34177,0,4.662,3.74,0.911730889,location2
8/1/2023 15:15,302.2622996,0,4.708382778,0.706390619,0.91350478,location2
8/1/2023 15:30,302.1774896,0,4.736955247,0.367610584,0.915808631,location2
8/1/2023 15:45,302.0956023,0,4.738550092,1.480025256,0.918064514,location2
8/1/2023 16:00,302.0249,0,4.704,2.8,0.919687051,location2
8/1/2023 16:15,301.9713407,0,4.626278218,3.34885632,0.920242416,location2
8/1/2023 16:30,301.931664,0,4.506920248,3.207740285,0.919923884,location2
8/1/2023 16:45,301.9003054,0,4.349602154,2.722754108,0.919084288,location2
8/1/2023 17:00,301.8717,0,4.158,2.24,0.918077179,location2
8/1/2023 17:15,301.8413618,0,3.943488724,2.021246603,0.917191993,location2
8/1/2023 17:30,301.8091192,0,3.748238759,1.990928277,0.916464057,location2
8/1/2023 17:45,301.7758796,0,3.622119416,1.989145812,0.915865822,location2
8/1/2023 18:00,301.74255,0,3.615,1.856,0.915370343,location2
8/1/2023 18:15,301.709504,0,3.757204387,1.48140727,0.914975671,location2
8/1/2023 18:30,301.6749803,0,4.000874714,0.954546609,0.914778042,location2
8/1/2023 18:45,301.6366839,0,4.278607684,0.414412643,0.914897936,location2
8/1/2023 19:00,301.59232,0,4.523,0,0.915455908,location2
8/1/2023 19:15,301.540779,0,4.683568729,0,0.916556468,location2
8/1/2023 19:30,301.4856935,0,4.777512386,0,0.918238925,location2
8/1/2023 19:45,301.4318812,0,4.83894985,0,0.920527927,location2
8/1/2023 20:00,301.38416,0,4.902,0,0.923449041,location2
8/1/2023 20:15,301.3458013,0,4.992676949,0.049095457,0.926973468,location2
8/1/2023 20:30,301.3138896,0,5.104575744,0.049912235,0.930856289,location2
8/1/2023 20:45,301.2839632,0,5.223186667,0.025772896,0.934797116,location2
8/1/2023 21:00,301.25156,0,5.334,0,0.938494771,location2
8/1/2023 21:15,301.2131355,0,5.425285976,0,0.94170735,location2
8/1/2023 21:30,301.1688142,0,5.496434638,0,0.944432086,location2
8/1/2023 21:45,301.1196384,0,5.549615981,0,0.946725666,location2
8/1/2023 22:00,301.06665,0,5.587,0,0.948644195,location2
8/1/2023 22:15,301.0112627,0,5.614335396,0,0.95025408,location2
8/1/2023 22:30,300.9563771,0,5.651685702,0,0.951666278,location2
8/1/2023 22:45,300.9052655,0,5.722693157,0,0.953006161,location2
8/1/2023 23:00,300.8612,0,5.851,0,0.954403051,location2
8/1/2023 23:15,300.8275276,0,6.047091188,0.053789659,0.95593337,location2
8/1/2023 23:30,300.8078935,0,6.268822552,0.101635489,0.957450751,location2
8/1/2023 23:45,300.8060177,0,6.46089264,0.098663575,0.958749907,location2
8/2/2023 0:00,300.82562,0,6.568,0,0.959622775,location2
8/2/2023 0:15,300.8666824,0,6.551987351,0,0.95994622,location2
8/2/2023 0:30,300.914235,0,6.443274089,0.737233359,0.959944602,location2
8/2/2023 0:45,300.9495701,0,6.289423783,3.409937795,0.959934827,location2
8/2/2023 1:00,300.95398,1.78,6.138,8.96,0.96023763,location2
8/2/2023 1:15,300.915302,0.88,6.024865659,17.88474887,0.961115407,location2
8/2/2023 1:30,300.847554,0.35,5.93908109,28.64693107,0.962601039,location2
8/2/2023 1:45,300.771299,0.3,5.858005977,39.20064774,0.964675795,location2
8/2/2023 2:00,300.7071,0.53,5.759,47.5,0.967329786,location2
8/2/2023 2:15,300.6703834,11.64,5.627768763,52.04302979,0.97043891,location2
8/2/2023 2:30,300.6560291,12.37,5.483401549,53.50354234,0.973405641,location2
8/2/2023 2:45,300.6537802,27.21,5.35333356,53.09928373,0.975511356,location2
8/2/2023 3:00,300.65338,37.52,5.265,52.048,0.976040718,location2
8/2/2023 3:15,300.6461571,17.74,5.236090539,51.33244448,0.974618779,location2
8/2/2023 3:30,300.6297821,53.84,5.245312714,50.99539955,0.972219321,location2
8/2/2023 3:45,300.603511,46.62,5.261628533,50.84465484,0.970152952,location2
8/2/2023 4:00,300.5666,35.23,5.254,50.688,0.969735195,location2
8/2/2023 4:15,300.5244314,22.54,5.197384708,50.48775479,0.971693251,location2
8/2/2023 4:30,300.5068927,23.02,5.090722594,50.82435947,0.974351422,location2
8/2/2023 4:45,300.5499976,25.72,4.938949183,52.43278441,0.9754055,location2
8/2/2023 5:00,300.68976,26.19,4.747,56.048,0.972541037,location2
8/2/2023 5:15,300.9457864,50.44,4.518042506,61.97503636,0.964287719,location2
8/2/2023 5:30,301.2720548,98.13,4.24817191,68.79916258,0.952388139,location2
8/2/2023 5:45,301.6061357,223.98,3.931715359,74.67570751,0.939335537,location2
8/2/2023 6:00,301.8856,247.11,3.563,77.76,0.927514962,location2
8/2/2023 6:15,302.0646666,327.07,3.138523395,76.96297478,0.918688634,location2
8/2/2023 6:30,302.1641482,459.04,2.663464768,74.21799021,0.912559673,location2
8/2/2023 6:45,302.2215057,341.07,2.145173756,72.21401054,0.908363131,location2
8/2/2023 7:00,302.2742,229.85,1.591,73.64,0.905369106,location2
8/2/2023 7:15,302.3510532,274.18,1.023848289,80.21456451,0.90290903,location2
8/2/2023 7:30,302.4463312,482.11,0.528844019,89.77487656,0.900497257,location2
8/2/2023 7:45,302.5456611,467.9,0.20666774,99.18775034,0.897705705,location2
